game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
119,Tuesday Aug 13,NYM,L,3,5,,61-58,3,9,Fried,Wheeler,Melancon,3:18,N,27627,1.36,--, @ ATL,Zack Wheeler (R),Max Fried (L),L 115,U 9.5
118,Sunday Aug 11,NYM,L,4,7,,61-57,3,8,Grace,Gsellman,Doolittle,3:35,D,41000,1.55,-, WAS,Jacob deGrom (R),Anibal Sanchez (R),L -205,O 8.5
117,Saturday Aug 10,NYM,W,4,3,,61-56,3,7,Lugo,Rodney,,2:34,N,43875,1.42,++++++++, WAS,Noah Syndergaard (R),Patrick Corbin (L),W -133,U 8
116,Friday Aug 9,NYM,W-wo,7,6,,60-56,3,8,Avilan,Doolittle,,3:20,N,39602,1.37,+++++++, WAS,Marcus Stroman (R),Stephen Strasburg (R),W 114,O 8.5
115,Wednesday Aug 7,NYM,W,7,2,,59-56,4,8.5,Matz,Yamamoto,,2:26,D,26349,1.05,++++++, MIA,Steven Matz (L),Jordan Yamamoto (R),W -188,P 9
114,Tuesday Aug 6,NYM,W,5,0,,58-56,4,8.5,Wheeler,Noesi,,2:38,N,27479,0.99,+++++, MIA,Zack Wheeler (R),Hector Noesi (R),W -257,U 8.5
113,Monday Aug 5 (2),NYM,W,5,4,,57-56,4,8.5,Familia,Brigham,Lugo,3:09,N,29645,0.87,++++, MIA,Walker Lockett (R),Sandy Alcantara (R),W -179,P 9
112,Monday Aug 5 (1),NYM,W,6,2,,56-56,4,8.5,deGrom,Dugger,,2:51,D,,0.78,+++, MIA,Jacob deGrom (R),Robert Dugger (R),W -342,O 7.5
111,Sunday Aug 4,NYM,W,13,2,,55-56,4,10,Syndergaard,Musgrove,,2:51,D,22716,0.65,++, @ PIT,Noah Syndergaard (R),Joe Musgrove (R),W -114,O 8.5
110,Saturday Aug 3,NYM,W,7,5,,54-56,4,11,Wilson,Crick,,3:21,N,37335,0.57,+, @ PIT,Marcus Stroman (R),Chris Archer (R),W -130,O 9
109,Friday Aug 2,NYM,L,4,8,,53-56,4,11,Williams,Matz,,3:11,N,24311,0.61,-, @ PIT,Steven Matz (L),Trevor Williams (R),L -113,O 9.5
108,Thursday Aug 1,NYM,W,4,0,,53-55,4,11,Wheeler,Cease,,2:32,D,23477,0.56,+++++++, @ CHW,Zack Wheeler (R),Dylan Cease (R),W -193,U 10
