game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
37,Thursday May 9,SFG,L,11,12,,16-21,5,7.5,Shaw,Beede,Davis,3:56,D,25368,0.7,-, @ COL,Derek Holland (L),Kyle Freeland (L),L 150,O 9.5
36,Tuesday May 7,SFG,W,14,4,,16-20,4,7,Bumgarner,Senzatela,,3:23,N,21707,0.66,+, @ COL,Madison Bumgarner (L),Antonio Senzatela (R),W 116,O 10
35,Monday May 6,SFG,L,4,12,,15-20,5,7,DeSclafani,Pomeranz,,2:57,D,19476,0.66,-, @ CIN,Drew Pomeranz (L),Anthony DeSclafani (R),L 136,O 8
34,Sunday May 5,SFG,W,6,5,,15-19,5,6,Watson,Iglesias,Smith,2:38,D,23654,0.61,+, @ CIN,Jeff Samardzija (R),Luis Castillo (R),W 164,O 8
33,Saturday May 4,SFG,L,2,9,,14-19,5,7,Roark,Rodriguez,,2:26,N,24104,0.68,-, @ CIN,Dereck Rodriguez (R),Tanner Roark (R),L 117,O 8.5
32,Friday May 3,SFG,W,12,11,11,14-18,5,6,Moronta,Hughes,Smith,4:29,N,23478,0.63,++, @ CIN,Tyler Beede (R),Sonny Gray (R),W 134,O 7.5
31,Wednesday May 1,SFG,W-wo,2,1,,13-18,5,6,Smith,Urias,,3:01,N,31960,0.66,+, LAD,Madison Bumgarner (L),Hyun Jin Ryu (L),W 119,U 7
30,Tuesday Apr 30,SFG,L,3,10,,18-Dec,5,7,Buehler,Pomeranz,,2:45,N,32017,0.78,-, LAD,Drew Pomeranz (L),Walker Buehler (R),L 134,O 7
29,Monday Apr 29,SFG,W,3,2,,17-Dec,5,6,Dyson,Stripling,Smith,3:14,N,32212,0.67,+, LAD,Jeff Samardzija (R),Kenta Maeda (R),W 140,U 8
28,Sunday Apr 28,SFG,L,5,11,,17-Nov,5,7,German,Rodriguez,,3:16,D,34540,0.61,---, NYY,Dereck Rodriguez (R),Domingo German (R),L 118,O 7
27,Saturday Apr 27,SFG,L,4,6,,16-Nov,5,6,Happ,Holland,Chapman,2:35,D,33971,0.7,--, NYY,Derek Holland (L),J.A. Happ (L),L -105,O 7.5
26,Friday Apr 26,SFG,L,3,7,,15-Nov,5,5,Paxton,Bumgarner,,3:26,N,34950,0.76,-, NYY,Madison Bumgarner (L),James Paxton (L),L 101,O 6
25,Wednesday Apr 24,SFG,W,4,0,,14-Nov,4,3.5,Pomeranz,Buchholz,,2:41,D,19652,0.77,+++, @ TOR,Drew Pomeranz (L),Clay Buchholz (R),W -119,U 8.5
24,Tuesday Apr 23,SFG,W,7,6,,14-Oct,4,4.5,Samardzija,Thornton,Smith,3:06,N,20384,0.68,++, @ TOR,Jeff Samardzija (R),Trent Thornton (R),W -104,O 8.5
23,Sunday Apr 21,SFG,W,3,2,,14-Sep,5,5.5,Rodriguez,Archer,Smith,2:47,D,12396,0.68,+, @ PIT,Dereck Rodriguez (R),Chris Archer (R),W 132,U 7
