game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
58,Monday Jun 3,CHC,W,8,1,,32-26,2,1,Lester,Cahill,,3:00,D,39843,1.27,+, LAA,Jon Lester (L),Cam Bedrosian (R),W -166,P 9
57,Sunday Jun 2,CHC,L,1,2,,31-26,2,1.5,Wainwright,Hamels,Gant,2:38,D,46053,1.5,---, @ STL,Cole Hamels (L),Adam Wainwright (R),L -109,U 9
56,Saturday Jun 1,CHC,L,4,7,,31-25,2,0.5,Gant,Chatwood,Martinez,3:04,N,46297,1.52,--, @ STL,Jose Quintana (L),Jack Flaherty (R),L 143,O 9
55,Friday May 31,CHC,L-wo,1,2,10,31-24,1,up 0.5,Hicks,Montgomery,,3:24,N,45321,1.49,-, @ STL,Yu Darvish (R),Miles Mikolas (R),L 119,U 9
54,Wednesday May 29,CHC,W,2,1,,31-23,1,up 1.0,Hendricks,Miley,Cishek,2:37,N,33243,1.34,+, @ HOU,Kyle Hendricks (R),Wade Miley (L),W -111,U 9
53,Tuesday May 28,CHC,L,6,9,,30-23,1,up 0.5,James,Lester,Osuna,3:08,N,31030,1.32,---, @ HOU,Jon Lester (L),Corbin Martin (R),L 103,O 9
52,Monday May 27,CHC,L,5,6,,30-22,1,up 0.5,Cole,Hamels,Osuna,3:12,D,42135,1.35,--, @ HOU,Cole Hamels (L),Gerrit Cole (R),L 157,O 8
51,Sunday May 26,CHC,L,2,10,,30-21,1,up 1.5,Roark,Quintana,,3:27,D,40884,1.42,-, CIN,Jose Quintana (L),Tanner Roark (R),L -156,O 7.5
50,Saturday May 25,CHC,W,8,6,,30-20,1,up 2.5,Maples,Hughes,Chatwood,3:13,D,40929,1.45,+, CIN,Yu Darvish (R),Tyler Mahle (R),W -140,O 10.5
49,Friday May 24,CHC,L,5,6,,29-20,1,up 1.5,Hernandez,Cishek,Iglesias,3:19,D,35266,1.39,--, CIN,Kyle Hendricks (R),Anthony DeSclafani (R),L -177,O 8
48,Thursday May 23,CHC,L,7,9,,29-19,1,up 1.5,Nola,Lester,Neris,3:55,D,37173,1.35,-, PHI,Jon Lester (L),Aaron Nola (R),L 115,O 9.5
47,Wednesday May 22,CHC,W,8,4,,29-18,1,up 2.0,Chatwood,Irvin,,3:04,N,39246,1.37,++, PHI,Cole Hamels (L),Cole Irvin (L),W -162,O 10.5
46,Tuesday May 21,CHC,W-wo,3,2,,28-18,1,up 2.0,Ryan,Nicasio,,3:34,N,36768,1.35,+, PHI,Jose Quintana (L),Zach Eflin (R),W -131,U 7
45,Monday May 20,CHC,L,4,5,10,27-18,1,up 1.0,Neris,Ryan,Nicasio,3:34,N,37909,1.3,-, PHI,Yu Darvish (R),Jake Arrieta (R),L -118,O 8.5
44,Sunday May 19,CHC,W,6,5,,27-17,1,up 1.5,Hendricks,Hellickson,Cishek,3:15,N,23244,1.32,+, @ WAS,Kyle Hendricks (R),Jeremy Hellickson (R),W -145,O 10
43,Saturday May 18,CHC,L,2,5,,26-17,1,up 1.5,Strasburg,Lester,Doolittle,2:56,N,37582,1.3,-, @ WAS,Jon Lester (L),Stephen Strasburg (R),L 125,U 8.5
42,Friday May 17,CHC,W,14,6,,26-16,1,up 1.5,Hamels,Scherzer,,4:09,N,33296,1.3,+, @ WAS,Cole Hamels (L),Max Scherzer (R),W 145,O 8.5
41,Thursday May 16,CHC,L,2,4,,25-16,1,up 0.5,Castillo,Quintana,Iglesias,2:36,N,18739,1.35,--, @ CIN,Jose Quintana (L),Luis Castillo (R),L 126,U 8
40,Wednesday May 15,CHC,L-wo,5,6,10,25-15,1,up 1.5,Garrett,Brach,,3:27,N,17101,1.34,-, @ CIN,Yu Darvish (R),Sonny Gray (R),L 123,O 9
39,Tuesday May 14,CHC,W,3,1,,25-14,1,up 2.5,Hendricks,Roark,Cishek,2:39,N,16853,1.4,+++, @ CIN,Kyle Hendricks (R),Tanner Roark (R),W -104,U 9.5
38,Sunday May 12,CHC,W,4,1,,24-14,1,up 2.0,Lester,Chacin,Cishek,2:55,N,37267,1.54,++, MIL,Jon Lester (L),Jhoulys Chacin (R),W -114,U 7.5
37,Saturday May 11,CHC,W-wo,2,1,15,23-14,1,up 1.0,Chatwood,Smith,,4:56,D,39598,1.54,+, MIL,Cole Hamels (L),Zach Davies (R),W -118,U 7.5
36,Friday May 10,CHC,L,0,7,,22-14,1,Tied,Gonzalez,Quintana,,3:18,D,37870,1.54,-, MIL,Jose Quintana (L),Gio Gonzalez (L),L -122,U 7.5
35,Thursday May 9,CHC,W,4,1,,22-13,1,up 1.0,Montgomery,Richards,,2:59,D,32301,1.26,+++, MIA,Yu Darvish (R),Trevor Richards (R),W -191,U 10
34,Wednesday May 8,CHC,W-wo,3,2,11,21-13,1,up 0.5,Edwards,Quijada,,2:59,N,37241,1.2,++, MIA,Kyle Hendricks (R),Jose Urena (R),W -223,U 8
