game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
116,Saturday Aug 10,PIT,L,1,3,,48-68,5,14.5,Wainwright,Musgrove,Martinez,2:40,N,45026,0.01,-------, @ STL,Joe Musgrove (R),Adam Wainwright (R),L 156,U 9
115,Friday Aug 9,PIT,L,2,6,,48-67,5,14.5,Martinez,Rodriguez,,2:52,N,42757,0.01,------, @ STL,Chris Archer (R),Dakota Hudson (R),L 128,U 9
114,Wednesday Aug 7,PIT,L,3,8,,48-66,5,14,Guerra,Williams,,3:09,N,12885,0.01,-----, MIL,Trevor Williams (R),Drew Pomeranz (L),L 111,O 9.5
113,Tuesday Aug 6,PIT,L,3,4,,48-65,5,13,Guerra,Liriano,Albers,3:19,N,13965,0.02,----, MIL,Steven Brault (L),Chase Anderson (R),L 130,U 9.5
112,Monday Aug 5,PIT,L,7,9,,48-64,5,13,Lyles,Agrazal,Hader,3:32,N,11208,0.05,---, MIL,Dario Agrazal (R),Jordan Lyles (R),L 136,O 10
111,Sunday Aug 4,PIT,L,2,13,,48-63,5,12,Syndergaard,Musgrove,,2:51,D,22716,0.06,--, NYM,Joe Musgrove (R),Noah Syndergaard (R),L 105,O 8.5
110,Saturday Aug 3,PIT,L,5,7,,48-62,5,11,Wilson,Crick,,3:21,N,37335,0.08,-, NYM,Chris Archer (R),Marcus Stroman (R),L 120,O 9
109,Friday Aug 2,PIT,W,8,4,,48-61,5,10.5,Williams,Matz,,3:11,N,24311,0.06,+, NYM,Trevor Williams (R),Steven Matz (L),W 104,O 9.5
108,Wednesday Jul 31,PIT,L,1,4,,47-61,5,10.5,Castillo,Agrazal,Iglesias,2:45,D,20886,0.09,-, @ CIN,Dario Agrazal (R),Luis Castillo (R),L 182,U 9.5
107,Tuesday Jul 30,PIT,W,11,4,,47-60,5,10.5,Musgrove,Roark,,3:35,N,18786,0.07,+, @ CIN,Joe Musgrove (R),Tanner Roark (R),W 115,O 9.5
106,Monday Jul 29,PIT,L,6,11,,46-60,5,10.5,Gray,McRae,,3:13,N,15944,0.08,---------, @ CIN,Alex McRae (R),Sonny Gray (R),L 210,O 10
105,Sunday Jul 28,PIT,L,7,8,,46-59,5,10,Vargas,Archer,Diaz,3:21,D,32976,0.11,--------, @ NYM,Chris Archer (R),Jason Vargas (L),L 118,O 9
104,Saturday Jul 27,PIT,L,0,3,,46-58,5,10,Matz,Williams,,2:10,N,39944,0.12,-------, @ NYM,Trevor Williams (R),Steven Matz (L),L 121,U 9
103,Friday Jul 26,PIT,L,3,6,,46-57,5,10,Wheeler,Agrazal,Lugo,2:21,N,33776,0.16,------, @ NYM,Dario Agrazal (R),Zack Wheeler (R),L 155,U 9.5
102,Thursday Jul 25,PIT,L,3,6,,46-56,5,9,Mikolas,Musgrove,,2:45,D,24534,0.26,-----, STL,Joe Musgrove (R),Miles Mikolas (R),L -113,P 9
101,Wednesday Jul 24,PIT,L,8,14,,46-55,5,8.5,Wainwright,Lyles,,3:17,N,18675,0.38,----, STL,Jordan Lyles (R),Adam Wainwright (R),L -103,O 9.5
100,Tuesday Jul 23,PIT,L,3,4,,46-54,5,7.5,Hudson,Archer,Miller,2:46,N,15778,0.45,---, STL,Chris Archer (R),Dakota Hudson (R),L -127,U 9
99,Monday Jul 22,PIT,L,5,6,10,46-53,4,7.5,Shreve,Holmes,Martinez,4:05,N,13096,0.53,--, STL,Trevor Williams (R),Daniel Ponce de Leon (R),L 101,O 9
98,Sunday Jul 21,PIT,L,1,2,11,46-52,4,7.5,Suarez,Stratton,,3:41,D,24830,0.59,-, PHI,Dario Agrazal (R),Drew Smyly (L),L -124,U 11
97,Saturday Jul 20,PIT,W,5,1,,46-51,4,7.5,Musgrove,Eflin,,2:57,N,38380,0.52,+, PHI,Joe Musgrove (R),Zach Eflin (R),W -125,U 10
96,Friday Jul 19,PIT,L,1,6,,45-51,4,7.5,Nicasio,Rodriguez,Irvin,3:36,N,34117,0.63,--, PHI,Jordan Lyles (R),Jake Arrieta (R),L -112,U 11
95,Wednesday Jul 17,PIT,L,5,6,,45-50,4,6.5,Brebbia,Liriano,Martinez,3:11,D,43186,0.88,-, @ STL,Chris Archer (R),Daniel Ponce de Leon (R),L 121,O 8.5
94,Tuesday Jul 16,PIT,W,3,1,,45-49,4,5.5,Liriano,Martinez,Vazquez,3:04,N,43777,0.85,+, @ STL,Dario Agrazal (R),Jack Flaherty (R),W 155,U 9
93,Monday Jul 15,PIT,L,0,7,,44-49,4,5.5,Mikolas,Musgrove,,3:00,N,41965,0.89,----, @ STL,Joe Musgrove (R),Miles Mikolas (R),L 124,U 8
92,Sunday Jul 14,PIT,L,3,8,,44-48,4,5.5,Quintana,Williams,,2:52,D,39291,1.14,---, @ CHC,Trevor Williams (R),Jose Quintana (L),L 159,O 9
91,Saturday Jul 13,PIT,L,4,10,,44-47,4,4.5,Lester,Lyles,,3:12,D,40286,1.28,--, @ CHC,Jordan Lyles (R),Jon Lester (L),L 163,O 10.5
